date,datetime,SACTMIN,SPOSTMIN,weekday,day_name
2017-09-13,2017-09-13 11:50:30,46.0,,3,Wednesday
2017-09-13,2017-09-13 20:18:56,43.0,,3,Wednesday
2017-09-14,2017-09-14 11:20:59,49.0,,4,Thursday
2017-09-14,2017-09-14 12:32:39,70.0,,4,Thursday
2017-09-14,2017-09-14 15:09:55,52.0,,4,Thursday
2017-09-14,2017-09-14 15:22:48,65.0,,4,Thursday
2017-09-14,2017-09-14 16:28:08,71.0,,4,Thursday
2017-09-15,2017-09-15 09:04:58,16.0,,5,Friday
2017-09-15,2017-09-15 17:19:48,75.0,,5,Friday
2017-09-15,2017-09-15 18:29:32,107.0,,5,Friday
2017-09-15,2017-09-15 18:55:08,118.0,,5,Friday
2017-09-16,2017-09-16 08:02:16,63.0,,6,Saturday
2017-09-16,2017-09-16 08:05:17,33.0,,6,Saturday
2017-09-17,2017-09-17 08:59:45,29.0,,7,Sunday
2017-09-17,2017-09-17 09:02:07,64.0,,7,Sunday
2017-09-17,2017-09-17 09:09:59,33.0,,7,Sunday
2017-09-17,2017-09-17 09:19:47,69.0,,7,Sunday
2017-09-17,2017-09-17 10:58:02,48.0,,7,Sunday
2017-09-17,2017-09-17 13:41:15,99.0,,7,Sunday
2017-09-17,2017-09-17 16:38:02,61.0,,7,Sunday
2017-09-17,2017-09-17 19:31:00,96.0,,7,Sunday
2017-09-18,2017-09-18 08:52:03,110.0,,1,Monday
2017-09-18,2017-09-18 14:16:10,95.0,,1,Monday
2017-09-18,2017-09-18 16:36:20,62.0,,1,Monday
2017-09-19,2017-09-19 08:48:34,39.0,,2,Tuesday
2017-09-19,2017-09-19 09:59:57,103.0,,2,Tuesday
2017-09-19,2017-09-19 12:38:40,132.0,,2,Tuesday
2017-09-20,2017-09-19 20:45:21,40.0,,3,Wednesday
2017-09-20,2017-09-20 09:10:00,105.0,,3,Wednesday
2017-09-20,2017-09-20 13:18:52,99.0,,3,Wednesday
2017-09-20,2017-09-20 13:46:19,121.0,,3,Wednesday
2017-09-20,2017-09-20 16:22:02,79.0,,3,Wednesday
2017-09-20,2017-09-20 17:10:25,59.0,,3,Wednesday
2017-09-21,2017-09-21 09:01:18,48.0,,4,Thursday
2017-09-21,2017-09-21 13:29:47,94.0,,4,Thursday
2017-09-21,2017-09-21 16:38:17,74.0,,4,Thursday
2017-09-22,2017-09-22 09:12:46,117.0,,5,Friday
2017-09-22,2017-09-22 16:48:15,84.0,,5,Friday
2017-09-23,2017-09-23 07:45:53,19.0,,6,Saturday
2017-09-23,2017-09-23 07:47:37,20.0,,6,Saturday
2017-09-24,2017-09-24 08:59:26,36.0,,7,Sunday
2017-09-24,2017-09-24 09:20:54,183.0,,7,Sunday
2017-09-24,2017-09-24 10:05:53,264.0,,7,Sunday
2017-09-24,2017-09-24 18:43:27,78.0,,7,Sunday
2017-09-25,2017-09-25 07:48:46,35.0,,1,Monday
2017-09-25,2017-09-25 08:12:20,55.0,,1,Monday
2017-09-25,2017-09-25 11:22:18,135.0,,1,Monday
2017-09-25,2017-09-25 12:57:03,110.0,,1,Monday
2017-09-25,2017-09-25 15:11:26,96.0,,1,Monday
2017-09-25,2017-09-25 16:39:53,85.0,,1,Monday
2017-09-25,2017-09-25 17:41:50,122.0,,1,Monday
2017-09-25,2017-09-25 18:42:33,128.0,,1,Monday
2017-09-26,2017-09-26 09:03:01,22.0,,2,Tuesday
2017-09-26,2017-09-26 10:00:40,146.0,,2,Tuesday
2017-09-26,2017-09-26 12:08:27,16.0,,2,Tuesday
2017-09-26,2017-09-26 12:45:31,147.0,,2,Tuesday
2017-09-26,2017-09-26 12:53:39,152.0,,2,Tuesday
2017-09-27,2017-09-27 09:13:55,160.0,,3,Wednesday
2017-09-27,2017-09-27 16:08:58,61.0,,3,Wednesday
2017-09-28,2017-09-28 08:45:14,21.0,,4,Thursday
2017-09-28,2017-09-28 18:58:19,93.0,,4,Thursday
2017-09-30,2017-09-30 14:51:10,187.0,,6,Saturday
2017-10-01,2017-10-01 08:58:29,87.0,,7,Sunday
2017-10-01,2017-10-01 11:11:18,105.0,,7,Sunday
2017-10-01,2017-10-01 12:56:23,109.0,,7,Sunday
2017-10-01,2017-10-01 13:52:01,127.0,,7,Sunday
2017-10-01,2017-10-01 16:34:11,75.0,,7,Sunday
2017-10-01,2017-10-01 20:07:06,42.0,,7,Sunday
2017-10-02,2017-10-02 08:13:01,89.0,,1,Monday
2017-10-02,2017-10-02 12:57:25,72.0,,1,Monday
2017-10-03,2017-10-03 09:12:19,163.0,,2,Tuesday
2017-10-04,2017-10-04 09:07:01,25.0,,3,Wednesday
2017-10-04,2017-10-04 09:12:05,73.0,,3,Wednesday
2017-10-04,2017-10-04 12:00:12,96.0,,3,Wednesday
2017-10-06,2017-10-06 14:05:49,198.0,,5,Friday
2017-10-07,2017-10-07 08:20:36,234.0,,6,Saturday
2017-10-07,2017-10-07 16:03:54,196.0,,6,Saturday
2017-10-07,2017-10-07 19:44:26,99.0,,6,Saturday
2017-10-09,2017-10-09 13:45:29,204.0,,1,Monday
2017-10-09,2017-10-09 14:39:36,192.0,,1,Monday
2017-10-10,2017-10-10 09:02:31,48.0,,2,Tuesday
2017-10-10,2017-10-10 16:11:31,102.0,,2,Tuesday
2017-10-11,2017-10-11 09:16:02,57.0,,3,Wednesday
2017-10-11,2017-10-11 10:26:12,54.0,,3,Wednesday
2017-10-11,2017-10-11 18:31:33,97.0,,3,Wednesday
2017-10-12,2017-10-12 09:01:21,76.0,,4,Thursday
2017-10-12,2017-10-12 09:21:02,131.0,,4,Thursday
2017-10-12,2017-10-12 13:43:11,111.0,,4,Thursday
2017-10-12,2017-10-12 18:14:16,92.0,,4,Thursday
2017-10-14,2017-10-14 07:49:15,35.0,,6,Saturday
2017-10-14,2017-10-14 08:07:00,16.0,,6,Saturday
2017-10-14,2017-10-14 08:07:59,49.0,,6,Saturday
2017-10-14,2017-10-14 08:22:58,165.0,,6,Saturday
2017-10-14,2017-10-14 08:31:50,178.0,,6,Saturday
2017-10-14,2017-10-14 12:03:10,126.0,,6,Saturday
2017-10-14,2017-10-14 14:11:26,113.0,,6,Saturday
2017-10-15,2017-10-15 08:52:05,138.0,,7,Sunday
2017-10-15,2017-10-15 17:23:23,4.0,,7,Sunday
2017-10-16,2017-10-16 13:22:16,142.0,,1,Monday
2017-10-17,2017-10-16 19:56:31,83.0,,2,Tuesday
2017-10-17,2017-10-17 14:11:46,105.0,,2,Tuesday
2017-10-18,2017-10-18 13:56:19,101.0,,3,Wednesday
2017-10-21,2017-10-21 08:14:25,110.0,,6,Saturday
2017-10-21,2017-10-21 11:50:41,197.0,,6,Saturday
2017-10-22,2017-10-22 09:02:59,97.0,,7,Sunday
2017-10-23,2017-10-23 08:05:16,70.0,,1,Monday
2017-10-24,2017-10-24 08:52:13,34.0,,2,Tuesday
2017-10-24,2017-10-24 15:40:49,59.0,,2,Tuesday
2017-10-24,2017-10-24 16:18:31,73.0,,2,Tuesday
2017-10-24,2017-10-24 16:20:11,71.0,,2,Tuesday
2017-10-24,2017-10-24 19:33:22,74.0,,2,Tuesday
2017-10-26,2017-10-26 10:13:33,44.0,,4,Thursday
2017-10-28,2017-10-28 08:16:07,87.0,,6,Saturday
2017-10-29,2017-10-29 09:00:20,84.0,,7,Sunday
2017-10-30,2017-10-30 09:00:47,38.0,,1,Monday
2017-10-30,2017-10-30 09:10:05,92.0,,1,Monday
2017-10-31,2017-10-31 08:10:36,89.0,,2,Tuesday
2017-10-31,2017-10-31 08:24:03,166.0,,2,Tuesday
2017-11-01,2017-11-01 14:14:20,72.0,,3,Wednesday
2017-11-01,2017-11-01 19:06:21,69.0,,3,Wednesday
2017-11-03,2017-11-03 08:48:44,65.0,,5,Friday
2017-11-04,2017-11-04 07:54:20,38.0,,6,Saturday
2017-11-04,2017-11-04 08:01:13,56.0,,6,Saturday
2017-11-04,2017-11-04 08:11:23,61.0,,6,Saturday
2017-11-04,2017-11-04 08:43:51,81.0,,6,Saturday
2017-11-04,2017-11-04 10:29:04,168.0,,6,Saturday
2017-11-05,2017-11-05 18:11:43,79.0,,7,Sunday
2017-11-06,2017-11-05 18:11:43,79.0,,1,Monday
2017-11-06,2017-11-06 08:24:41,93.0,,1,Monday
2017-11-06,2017-11-06 10:40:58,100.0,,1,Monday
2017-11-06,2017-11-06 13:22:34,88.0,,1,Monday
2017-11-06,2017-11-06 13:55:35,97.0,,1,Monday
2017-11-07,2017-11-07 08:49:37,56.0,,2,Tuesday
2017-11-07,2017-11-07 15:57:16,75.0,,2,Tuesday
2017-11-08,2017-10-06 09:34:33,47897.0,,3,Wednesday
2017-11-08,2017-11-08 07:57:51,43.0,,3,Wednesday
2017-11-08,2017-11-08 12:19:57,88.0,,3,Wednesday
2017-11-08,2017-11-08 15:17:17,74.0,,3,Wednesday
2017-11-09,2017-11-09 09:12:16,240.0,,4,Thursday
2017-11-09,2017-11-09 09:17:35,236.0,,4,Thursday
2017-11-10,2017-11-10 09:04:12,37.0,,5,Friday
2017-11-10,2017-11-10 18:39:30,99.0,,5,Friday
2017-11-11,2017-11-11 09:13:48,169.0,,6,Saturday
2017-11-11,2017-11-11 16:58:23,26.0,,6,Saturday
2017-11-13,2017-11-13 14:36:18,97.0,,1,Monday
2017-11-14,2017-11-14 09:13:24,57.0,,2,Tuesday
2017-11-14,2017-11-14 10:17:50,180.0,,2,Tuesday
2017-11-14,2017-11-14 16:47:33,61.0,,2,Tuesday
2017-11-15,2017-11-15 09:04:13,173.0,,3,Wednesday
2017-11-15,2017-11-15 13:05:07,80.0,,3,Wednesday
2017-11-15,2017-11-15 14:41:48,80.0,,3,Wednesday
2017-11-16,2017-11-16 07:59:02,66.0,,4,Thursday
2017-11-16,2017-11-16 10:21:40,123.0,,4,Thursday
2017-11-16,2017-11-16 17:27:01,72.0,,4,Thursday
2017-11-17,2017-11-17 09:34:03,301.0,,5,Friday
2017-11-17,2017-11-17 14:29:46,201.0,,5,Friday
2017-11-18,2017-11-18 09:37:35,92.0,,6,Saturday
2017-11-19,2017-11-19 10:19:52,143.0,,7,Sunday
2017-11-19,2017-11-19 11:51:47,161.0,,7,Sunday
2017-11-21,2017-11-21 07:53:47,79.0,,2,Tuesday
2017-11-21,2017-11-21 13:07:18,280.0,,2,Tuesday
2017-11-23,2017-11-23 07:51:33,45.0,,4,Thursday
2017-11-23,2017-11-23 08:02:02,187.0,,4,Thursday
2017-11-23,2017-11-23 19:41:45,98.0,,4,Thursday
2017-11-24,2017-11-23 19:41:45,98.0,,5,Friday
2017-11-25,2017-11-25 07:24:57,95.0,,6,Saturday
2017-11-26,2017-11-26 08:49:16,124.0,,7,Sunday
2017-11-27,2017-11-27 09:06:33,120.0,,1,Monday
2017-11-27,2017-11-27 09:10:28,31.0,,1,Monday
2017-11-27,2017-11-27 09:30:17,138.0,,1,Monday
2017-11-27,2017-11-27 12:49:54,131.0,,1,Monday
2017-11-28,2017-11-28 14:00:15,153.0,,2,Tuesday
2017-11-28,2017-11-28 14:32:45,163.0,,2,Tuesday
2017-11-29,2017-11-29 08:01:41,60.0,,3,Wednesday
2017-11-29,2017-11-29 11:51:36,98.0,,3,Wednesday
2017-11-29,2017-11-29 12:46:36,101.0,,3,Wednesday
2017-11-29,2017-11-29 14:46:43,85.0,,3,Wednesday
2017-11-29,2017-11-29 19:37:59,45.0,,3,Wednesday
2017-12-01,2017-12-01 09:00:43,119.0,,5,Friday
2017-12-02,2017-12-02 07:48:42,43.0,,6,Saturday
2017-12-02,2017-12-02 08:43:44,66.0,,6,Saturday
2017-12-02,2017-12-02 09:01:08,96.0,,6,Saturday
2017-12-02,2017-12-02 09:14:19,130.0,,6,Saturday
2017-12-02,2017-12-02 17:40:46,90.0,,6,Saturday
2017-12-03,2017-12-03 09:23:40,141.0,,7,Sunday
2017-12-04,2017-12-04 07:48:03,32.0,,1,Monday
2017-12-04,2017-12-04 09:06:16,80.0,,1,Monday
2017-12-04,2017-12-04 14:33:03,123.0,,1,Monday
2017-12-04,2017-12-04 16:00:43,96.0,,1,Monday
2017-12-04,2017-12-04 17:32:21,68.0,,1,Monday
2017-12-04,2017-12-04 18:54:44,76.0,,1,Monday
2017-12-05,2017-12-05 08:53:08,77.0,,2,Tuesday
2017-12-05,2017-12-05 11:40:49,143.0,,2,Tuesday
2017-12-07,2017-12-07 12:53:05,136.0,,4,Thursday
2017-12-08,2017-12-08 09:00:09,115.0,,5,Friday
2017-12-08,2017-12-08 09:02:08,133.0,,5,Friday
2017-12-08,2017-12-08 13:27:41,112.0,,5,Friday
2017-12-08,2017-12-08 14:51:50,94.0,,5,Friday
2017-12-08,2017-12-08 17:21:15,113.0,,5,Friday
2017-12-09,2017-12-09 07:59:02,15.0,,6,Saturday
2017-12-09,2017-12-09 08:59:13,80.0,,6,Saturday
2017-12-09,2017-12-09 09:11:27,91.0,,6,Saturday
2017-12-09,2017-12-09 09:58:55,112.0,,6,Saturday
2017-12-09,2017-12-09 16:20:25,154.0,,6,Saturday
2017-12-10,2017-12-10 09:25:20,128.0,,7,Sunday
2017-12-10,2017-12-10 16:32:13,155.0,,7,Sunday
2017-12-11,2017-12-11 14:18:25,109.0,,1,Monday
2017-12-12,2017-12-12 09:03:08,95.0,,2,Tuesday
2017-12-12,2017-12-12 09:13:49,47.0,,2,Tuesday
2017-12-12,2017-12-12 13:40:16,172.0,,2,Tuesday
2017-12-13,2017-12-13 09:04:58,70.0,,3,Wednesday
2017-12-16,2017-12-16 08:23:30,240.0,,6,Saturday
2017-12-17,2017-12-17 12:57:02,278.0,,7,Sunday
2017-12-17,2017-12-17 14:47:38,13.0,,7,Sunday
2017-12-21,2017-12-21 08:53:09,129.0,,4,Thursday
2017-12-21,2017-12-21 10:27:31,329.0,,4,Thursday
2017-12-22,2017-12-22 09:00:35,191.0,,5,Friday
2017-12-24,2017-12-24 08:29:21,170.0,,7,Sunday
2017-12-25,2017-12-25 06:55:22,33.0,,1,Monday
2017-12-26,2017-12-26 07:46:53,56.0,,2,Tuesday
2017-12-26,2017-12-26 07:48:35,53.0,,2,Tuesday
2017-12-26,2017-12-26 08:02:54,85.0,,2,Tuesday
2017-12-26,2017-12-26 08:24:10,156.0,,2,Tuesday
2017-12-26,2017-12-26 19:53:22,74.0,,2,Tuesday
2017-12-27,2017-12-27 06:48:05,32.0,,3,Wednesday
2017-12-28,2017-12-28 07:54:16,40.0,,4,Thursday
2017-12-29,2017-12-29 13:07:27,161.0,,5,Friday
2017-12-30,2017-12-30 07:50:21,90.0,,6,Saturday
2017-12-30,2017-12-30 14:59:51,241.0,,6,Saturday
2017-12-31,2017-12-31 08:41:22,167.0,,7,Sunday
2018-01-02,2018-01-02 07:58:00,57.0,,2,Tuesday
2018-01-02,2018-01-02 08:00:10,79.0,,2,Tuesday
2018-01-02,2018-01-02 11:38:37,166.0,,2,Tuesday
2018-01-02,2018-01-02 15:39:05,218.0,,2,Tuesday
2018-01-03,2018-01-03 08:17:15,91.0,,3,Wednesday
2018-01-03,2018-01-03 09:46:04,150.0,,3,Wednesday
2018-01-03,2018-01-03 15:08:12,92.0,,3,Wednesday
2018-01-04,2018-01-03 19:35:53,102.0,,4,Thursday
2018-01-04,2018-01-04 09:17:11,196.0,,4,Thursday
2018-01-05,2018-01-05 08:10:32,153.0,,5,Friday
2018-01-05,2018-01-05 08:35:43,243.0,,5,Friday
2018-01-06,2018-01-06 13:13:24,164.0,,6,Saturday
2018-01-06,2018-01-06 14:33:14,126.0,,6,Saturday
2018-01-09,2018-01-09 10:47:06,4.0,,2,Tuesday
2018-01-10,2018-01-10 08:45:28,102.0,,3,Wednesday
2018-01-10,2018-01-10 08:48:29,34.0,,3,Wednesday
2018-01-10,2018-01-10 09:24:15,109.0,,3,Wednesday
2018-01-10,2018-01-10 14:33:48,122.0,,3,Wednesday
2018-01-11,2018-01-11 09:06:06,124.0,,4,Thursday
2018-01-12,2018-01-12 08:53:59,133.0,,5,Friday
2018-01-12,2018-01-12 09:01:56,124.0,,5,Friday
2018-01-12,2018-01-12 17:38:16,82.0,,5,Friday
2018-01-13,2018-01-13 07:03:22,13.0,,6,Saturday
2018-01-13,2018-01-13 07:10:32,16.0,,6,Saturday
2018-01-13,2018-01-13 07:18:49,58.0,,6,Saturday
2018-01-13,2018-01-13 13:17:51,116.0,,6,Saturday
2018-01-14,2018-01-14 08:18:46,85.0,,7,Sunday
2018-01-14,2018-01-14 09:16:45,142.0,,7,Sunday
2018-01-15,2018-01-15 13:20:03,122.0,,1,Monday
2018-01-15,2018-01-15 16:45:08,113.0,,1,Monday
2018-01-16,2018-01-16 09:31:04,22.0,,2,Tuesday
2018-01-17,2018-01-17 12:02:29,88.0,,3,Wednesday
2018-01-17,2018-01-17 13:29:32,78.0,,3,Wednesday
2018-01-18,2018-01-18 08:47:57,84.0,,4,Thursday
2018-01-18,2018-01-18 09:07:16,112.0,,4,Thursday
2018-01-19,2018-01-19 09:06:45,128.0,,5,Friday
2018-01-19,2018-01-19 13:38:53,173.0,,5,Friday
2018-01-19,2018-01-19 13:38:53,176.0,,5,Friday
2018-01-19,2018-01-19 14:14:00,203.0,,5,Friday
2018-01-20,2018-01-20 08:01:20,26.0,,6,Saturday
2018-01-20,2018-01-20 08:05:01,43.0,,6,Saturday
2018-01-20,2018-01-20 13:20:21,273.0,,6,Saturday
2018-01-20,2018-01-20 13:38:08,242.0,,6,Saturday
2018-01-21,2018-01-21 08:49:48,25.0,,7,Sunday
2018-01-21,2018-01-21 09:15:51,156.0,,7,Sunday
2018-01-21,2018-01-21 09:26:27,186.0,,7,Sunday
2018-01-22,2018-01-22 07:50:18,45.0,,1,Monday
2018-01-22,2018-01-22 15:41:58,130.0,,1,Monday
2018-01-23,2018-01-23 09:05:04,58.0,,2,Tuesday
2018-01-23,2018-01-23 14:22:45,92.0,,2,Tuesday
2018-01-23,2018-01-23 16:27:10,82.0,,2,Tuesday
2018-01-23,2018-01-23 16:34:26,80.0,,2,Tuesday
2018-01-23,2018-01-23 19:00:32,77.0,,2,Tuesday
2018-01-25,2018-01-25 08:47:07,60.0,,4,Thursday
2018-01-25,2018-01-25 13:32:50,109.0,,4,Thursday
2018-01-25,2018-01-25 18:21:31,93.0,,4,Thursday
2018-01-26,2018-01-26 08:57:44,32.0,,5,Friday
2018-01-26,2018-01-26 14:23:25,139.0,,5,Friday
2018-01-26,2018-01-26 15:05:46,137.0,,5,Friday
2018-01-27,2018-01-27 07:48:59,72.0,,6,Saturday
2018-01-28,2018-01-28 12:28:11,106.0,,7,Sunday
2018-01-28,2018-01-28 15:12:54,72.0,,7,Sunday
2018-01-28,2018-01-28 18:44:40,87.0,,7,Sunday
2018-01-29,2018-01-29 18:48:09,59.0,,1,Monday
2018-01-31,2018-01-31 14:05:58,153.0,,3,Wednesday
2018-02-01,2018-02-01 08:49:40,79.0,,4,Thursday
2018-02-01,2018-02-01 13:04:51,102.0,,4,Thursday
2018-02-02,2018-02-02 13:47:29,114.0,,5,Friday
2018-02-05,2018-02-05 07:46:29,41.0,,1,Monday
2018-02-05,2018-02-05 08:02:42,56.0,,1,Monday
2018-02-06,2018-02-06 09:06:39,48.0,,2,Tuesday
2018-02-06,2018-02-06 14:01:10,102.0,,2,Tuesday
2018-02-08,2018-02-08 16:04:13,152.0,,4,Thursday
2018-02-09,2018-02-09 08:53:54,115.0,,5,Friday
2018-02-09,2018-02-09 14:20:57,153.0,,5,Friday
2018-02-10,2018-02-10 06:57:12,6.0,,6,Saturday
2018-02-10,2018-02-10 07:01:51,30.0,,6,Saturday
2018-02-10,2018-02-10 07:28:48,68.0,,6,Saturday
2018-02-11,2018-02-11 08:36:25,169.0,,7,Sunday
2018-02-12,2018-02-12 06:54:24,3.0,,1,Monday
2018-02-12,2018-02-12 06:56:40,49.0,,1,Monday
2018-02-13,2018-02-13 09:21:06,165.0,,2,Tuesday
2018-02-14,2018-02-14 15:06:10,112.0,,3,Wednesday
2018-02-15,2018-02-15 09:17:04,97.0,,4,Thursday
2018-02-15,2018-02-15 12:49:18,141.0,,4,Thursday
2018-02-16,2018-02-16 08:05:16,66.0,,5,Friday
2018-02-16,2018-02-16 08:19:45,94.0,,5,Friday
2018-02-16,2018-02-16 18:08:45,100.0,,5,Friday
2018-02-16,2018-02-16 19:32:05,92.0,,5,Friday
2018-02-17,2018-02-17 06:53:52,44.0,,6,Saturday
2018-02-17,2018-02-17 07:02:10,50.0,,6,Saturday
2018-02-17,2018-02-17 17:19:34,137.0,,6,Saturday
2018-02-18,2018-02-18 08:17:45,104.0,,7,Sunday
2018-02-18,2018-02-18 10:00:45,124.0,,7,Sunday
2018-02-18,2018-02-18 12:40:44,155.0,,7,Sunday
2018-02-18,2018-02-18 19:05:26,109.0,,7,Sunday
2018-02-18,2018-02-18 19:25:16,99.0,,7,Sunday
2018-02-18,2018-02-18 19:39:53,102.0,,7,Sunday
2018-02-19,2018-02-19 07:09:28,131.0,,1,Monday
2018-02-19,2018-02-19 12:01:27,85.0,,1,Monday
2018-02-19,2018-02-19 14:14:31,101.0,,1,Monday
2018-02-20,2018-02-20 07:49:41,77.0,,2,Tuesday
2018-02-20,2018-02-20 14:44:23,158.0,,2,Tuesday
2018-02-21,2018-02-21 08:13:16,37.0,,3,Wednesday
2018-02-22,2018-02-22 08:41:30,235.0,,4,Thursday
2018-02-22,2018-02-22 19:42:40,68.0,,4,Thursday
2018-02-23,2018-02-20 15:46:37,4338.0,,5,Friday
2018-02-23,2018-02-23 07:45:23,12.0,,5,Friday
2018-02-23,2018-02-23 08:05:43,89.0,,5,Friday
2018-02-23,2018-02-23 14:46:20,125.0,,5,Friday
2018-02-23,2018-02-23 16:08:17,142.0,,5,Friday
2018-02-24,2018-02-23 14:41:52,105.0,,6,Saturday
2018-02-24,2018-02-24 07:03:22,83.0,,6,Saturday
2018-02-24,2018-02-24 08:01:04,99.0,,6,Saturday
2018-02-24,2018-02-24 15:01:22,156.0,,6,Saturday
2018-02-24,2018-02-24 17:23:37,105.0,,6,Saturday
2018-02-26,2018-02-26 07:50:37,37.0,,1,Monday
2018-02-26,2018-02-26 12:55:04,111.0,,1,Monday
2018-02-26,2018-02-26 15:22:38,78.0,,1,Monday
2018-02-27,2018-02-27 08:04:12,59.0,,2,Tuesday
2018-02-27,2018-02-27 08:09:22,44.0,,2,Tuesday
2018-02-27,2018-02-27 08:40:08,87.0,,2,Tuesday
2018-02-27,2018-02-27 10:27:33,72.0,,2,Tuesday
2018-02-27,2018-02-27 15:27:06,36.0,,2,Tuesday
2018-02-27,2018-02-27 19:37:24,40.0,,2,Tuesday
2018-02-28,2018-02-28 16:36:57,97.0,,3,Wednesday
2018-03-01,2018-03-01 08:12:42,92.0,,4,Thursday
2018-03-01,2018-03-01 08:19:20,133.0,,4,Thursday
2018-03-01,2018-03-01 14:37:04,52.0,,4,Thursday
2018-03-01,2018-03-01 17:41:23,73.0,,4,Thursday
2018-03-01,2018-03-01 18:51:57,82.0,,4,Thursday
2018-03-02,2018-03-02 07:45:37,28.0,,5,Friday
2018-03-02,2018-03-02 07:50:17,81.0,,5,Friday
2018-03-02,2018-03-02 08:02:40,46.0,,5,Friday
2018-03-02,2018-03-02 12:41:28,109.0,,5,Friday
2018-03-03,2018-03-03 13:24:16,121.0,,6,Saturday
2018-03-04,2018-03-04 08:18:28,74.0,,7,Sunday
2018-03-04,2018-03-04 15:41:53,90.0,,7,Sunday
2018-03-05,2018-03-05 07:01:18,80.0,,1,Monday
2018-03-05,2018-03-05 07:01:52,64.0,,1,Monday
2018-03-05,2018-03-05 07:03:08,61.0,,1,Monday
2018-03-06,2018-03-06 07:53:55,72.0,,2,Tuesday
2018-03-06,2018-03-06 08:20:22,54.0,,2,Tuesday
2018-03-06,2018-03-06 18:23:25,32.0,,2,Tuesday
2018-03-06,2018-03-06 19:14:02,27.0,,2,Tuesday
2018-03-06,2018-03-06 19:52:43,57.0,,2,Tuesday
2018-03-07,2018-03-07 07:46:54,59.0,,3,Wednesday
2018-03-08,2018-03-08 11:39:32,88.0,,4,Thursday
2018-03-08,2018-03-08 13:26:15,121.0,,4,Thursday
2018-03-08,2018-03-08 15:58:51,108.0,,4,Thursday
2018-03-08,2018-03-08 18:55:14,67.0,,4,Thursday
2018-03-09,2018-03-08 19:54:59,74.0,,5,Friday
2018-03-09,2018-03-09 07:54:39,109.0,,5,Friday
2018-03-09,2018-03-09 08:25:35,127.0,,5,Friday
2018-03-10,2018-03-10 15:50:34,134.0,,6,Saturday
2018-03-11,2018-03-11 07:50:52,14.0,,7,Sunday
2018-03-12,2018-03-12 07:07:57,113.0,,1,Monday
2018-03-12,2018-03-12 11:29:32,80.0,,1,Monday
2018-03-13,2018-03-13 12:10:24,223.0,,2,Tuesday
2018-03-14,2018-03-14 15:01:35,129.0,,3,Wednesday
2018-03-14,2018-03-14 16:14:13,134.0,,3,Wednesday
2018-03-15,2018-03-15 08:05:31,70.0,,4,Thursday
2018-03-16,2018-03-16 08:02:45,23.0,,5,Friday
2018-03-16,2018-03-16 11:57:09,172.0,,5,Friday
2018-03-16,2018-03-16 19:47:58,113.0,,5,Friday
2018-03-17,2018-03-17 07:41:02,100.0,,6,Saturday
2018-03-19,2018-03-19 06:52:20,2.0,,1,Monday
2018-03-19,2018-03-19 07:25:37,65.0,,1,Monday
2018-03-19,2018-03-19 07:34:52,85.0,,1,Monday
2018-03-19,2018-03-19 12:15:12,144.0,,1,Monday
2018-03-19,2018-03-19 18:05:09,114.0,,1,Monday
2018-03-19,2018-03-19 20:09:02,45.0,,1,Monday
2018-03-19,2018-03-19 21:30:20,20.0,,1,Monday
2018-03-20,2018-03-20 18:59:37,44.0,,2,Tuesday
2018-03-20,2018-03-20 19:27:48,32.0,,2,Tuesday
2018-03-21,2018-03-21 09:46:43,108.0,,3,Wednesday
2018-03-22,2018-03-22 18:49:16,63.0,,4,Thursday
2018-03-23,2018-03-23 08:15:24,90.0,,5,Friday
2018-03-23,2018-03-23 08:26:29,55.0,,5,Friday
2018-03-23,2018-03-23 08:54:03,104.0,,5,Friday
2018-03-23,2018-03-23 19:15:42,76.0,,5,Friday
2018-03-23,2018-03-23 20:47:02,60.0,,5,Friday
2018-03-24,2018-03-24 07:02:00,33.0,,6,Saturday
2018-03-24,2018-03-24 07:03:20,32.0,,6,Saturday
2018-03-24,2018-03-24 07:34:01,57.0,,6,Saturday
2018-03-24,2018-03-24 19:13:37,82.0,,6,Saturday
2018-03-24,2018-03-24 20:48:58,56.0,,6,Saturday
2018-03-25,2018-03-25 08:08:58,71.0,,7,Sunday
2018-03-26,2018-03-26 07:16:55,165.0,,1,Monday
2018-03-26,2018-03-26 17:15:41,152.0,,1,Monday
2018-03-28,2018-03-28 07:53:43,50.0,,3,Wednesday
2018-03-28,2018-03-28 08:02:21,73.0,,3,Wednesday
2018-03-28,2018-03-28 12:51:45,157.0,,3,Wednesday
2018-03-28,2018-03-28 15:47:50,118.0,,3,Wednesday
2018-03-30,2018-03-30 18:37:27,131.0,,5,Friday
2018-03-30,2018-03-30 19:46:22,161.0,,5,Friday
2018-03-31,2018-03-31 07:05:40,70.0,,6,Saturday
2018-03-31,2018-03-31 10:38:46,168.0,,6,Saturday
2018-03-31,2018-03-31 14:23:34,148.0,,6,Saturday
2018-04-02,2018-04-02 07:03:04,16.0,,1,Monday
2018-04-02,2018-04-02 08:01:15,19.0,,1,Monday
2018-04-02,2018-04-02 12:51:27,171.0,,1,Monday
2018-04-02,2018-04-02 20:01:57,59.0,,1,Monday
2018-04-03,2018-04-03 08:00:19,22.0,,2,Tuesday
2018-04-03,2018-04-03 08:04:50,41.0,,2,Tuesday
2018-04-03,2018-04-03 09:23:15,202.0,,2,Tuesday
