date,datetime,SACTMIN,SPOSTMIN,weekday,day_name
2017-10-07,2017-10-07 09:04:35,38.0,,6,Saturday
2017-10-08,2017-10-08 20:08:05,42.0,,7,Sunday
2017-10-09,2017-10-09 08:22:03,14.0,,1,Monday
2017-10-09,2017-10-09 08:41:37,31.0,,1,Monday
2017-10-09,2017-10-09 09:48:43,57.0,,1,Monday
2017-10-09,2017-10-09 18:25:39,90.0,,1,Monday
2017-10-10,2017-10-10 09:15:06,43.0,,2,Tuesday
2017-10-10,2017-10-10 10:12:55,79.0,,2,Tuesday
2017-10-10,2017-10-10 11:09:40,110.0,,2,Tuesday
2017-10-11,2017-10-11 09:46:52,40.0,,3,Wednesday
2017-10-11,2017-10-11 10:31:34,38.0,,3,Wednesday
2017-10-11,2017-10-11 11:38:24,52.0,,3,Wednesday
2017-10-11,2017-10-11 19:23:11,47.0,,3,Wednesday
2017-10-12,2017-10-12 09:07:11,14.0,,4,Thursday
2017-10-12,2017-10-12 13:52:42,93.0,,4,Thursday
2017-10-14,2017-10-14 08:39:33,23.0,,6,Saturday
2017-10-14,2017-10-14 08:46:50,34.0,,6,Saturday
2017-10-14,2017-10-14 16:02:21,96.0,,6,Saturday
2017-10-14,2017-10-14 21:04:57,11.0,,6,Saturday
2017-10-14,2017-10-14 21:24:09,3.0,,6,Saturday
2017-10-15,2017-10-15 09:27:11,41.0,,7,Sunday
2017-10-15,2017-10-15 18:18:16,62.0,,7,Sunday
2017-10-16,2017-10-16 08:26:27,16.0,,1,Monday
2017-10-16,2017-10-16 08:42:36,26.0,,1,Monday
2017-10-16,2017-10-16 09:39:17,58.0,,1,Monday
2017-10-17,2017-10-17 09:10:09,20.0,,2,Tuesday
2017-10-18,2017-10-18 10:58:20,103.0,,3,Wednesday
2017-10-20,2017-10-20 09:34:39,45.0,,5,Friday
2017-10-20,2017-10-20 14:51:21,108.0,,5,Friday
2017-10-21,2017-10-21 08:44:13,25.0,,6,Saturday
2017-10-21,2017-10-21 09:01:47,45.0,,6,Saturday
2017-10-22,2017-10-22 09:02:21,19.0,,7,Sunday
2017-10-22,2017-10-22 14:37:00,77.0,,7,Sunday
2017-10-23,2017-10-23 08:13:35,13.0,,1,Monday
2017-10-24,2017-10-24 19:56:27,17.0,,2,Tuesday
2017-10-26,2017-10-26 10:26:11,92.0,,4,Thursday
2017-10-27,2017-10-27 09:09:25,13.0,,5,Friday
2017-10-27,2017-10-27 19:06:24,41.0,,5,Friday
2017-10-28,2017-10-28 08:17:39,14.0,,6,Saturday
2017-10-28,2017-10-28 08:39:55,22.0,,6,Saturday
2017-10-28,2017-10-28 09:09:06,44.0,,6,Saturday
2017-10-29,2017-10-29 09:10:17,18.0,,7,Sunday
2017-10-30,2017-10-30 09:38:16,63.0,,1,Monday
2017-10-30,2017-10-30 16:04:38,71.0,,1,Monday
2017-10-30,2017-10-30 19:52:54,19.0,,1,Monday
2017-10-31,2017-10-31 08:16:18,9.0,,2,Tuesday
2017-10-31,2017-10-31 08:31:32,16.0,,2,Tuesday
2017-10-31,2017-10-31 09:18:34,23.0,,2,Tuesday
2017-10-31,2017-10-31 10:14:25,14.0,,2,Tuesday
2017-10-31,2017-10-31 10:25:57,22.0,,2,Tuesday
2017-10-31,2017-10-31 10:44:09,42.0,,2,Tuesday
2017-10-31,2017-10-31 10:48:00,44.0,,2,Tuesday
2017-10-31,2017-10-31 16:12:17,79.0,,2,Tuesday
2017-10-31,2017-10-31 19:46:58,7.0,,2,Tuesday
2017-11-03,2017-11-03 14:50:03,80.0,,5,Friday
2017-11-03,2017-11-03 14:51:06,77.0,,5,Friday
2017-11-04,2017-11-04 08:57:04,32.0,,6,Saturday
2017-11-04,2017-11-04 09:04:43,43.0,,6,Saturday
2017-11-04,2017-11-04 09:06:02,41.0,,6,Saturday
2017-11-04,2017-11-04 09:16:55,62.0,,6,Saturday
2017-11-04,2017-11-04 16:22:02,13.0,,6,Saturday
2017-11-05,2017-11-05 09:13:15,25.0,,7,Sunday
2017-11-05,2017-11-05 09:24:49,45.0,,7,Sunday
2017-11-05,2017-11-05 19:43:34,9.0,,7,Sunday
2017-11-06,2017-11-06 08:09:10,8.0,,1,Monday
2017-11-06,2017-11-06 08:13:20,10.0,,1,Monday
2017-11-07,2017-11-07 09:03:57,5.0,,2,Tuesday
2017-11-07,2017-11-07 16:57:06,87.0,,2,Tuesday
2017-11-07,2017-11-07 18:07:08,65.0,,2,Tuesday
2017-11-07,2017-11-07 19:09:51,43.0,,2,Tuesday
2017-11-08,2017-11-08 08:06:31,8.0,,3,Wednesday
2017-11-08,2017-11-08 08:13:45,24.0,,3,Wednesday
2017-11-08,2017-11-08 09:05:50,37.0,,3,Wednesday
2017-11-08,2017-11-08 17:45:49,58.0,,3,Wednesday
2017-11-09,2017-11-09 09:03:33,18.0,,4,Thursday
2017-11-10,2017-11-10 19:40:05,25.0,,5,Friday
2017-11-11,2017-11-11 09:11:00,51.0,,6,Saturday
2017-11-11,2017-11-11 12:18:43,162.0,,6,Saturday
2017-11-13,2017-11-13 09:02:01,38.0,,1,Monday
2017-11-13,2017-11-13 11:55:44,42.0,,1,Monday
2017-11-14,2017-11-14 10:35:38,116.0,,2,Tuesday
2017-11-14,2017-11-14 16:16:51,11.0,,2,Tuesday
2017-11-15,2017-11-15 09:02:28,17.0,,3,Wednesday
2017-11-15,2017-11-15 15:21:33,89.0,,3,Wednesday
2017-11-15,2017-11-15 18:32:22,21.0,,3,Wednesday
2017-11-15,2017-11-15 18:56:41,35.0,,3,Wednesday
2017-11-16,2017-11-16 08:32:27,41.0,,4,Thursday
2017-11-17,2017-11-17 08:50:34,5.0,,5,Friday
2017-11-17,2017-11-17 09:11:09,14.0,,5,Friday
2017-11-17,2017-11-17 09:15:04,39.0,,5,Friday
2017-11-17,2017-11-17 10:26:01,102.0,,5,Friday
2017-11-17,2017-11-17 13:43:38,41.0,,5,Friday
2017-11-17,2017-11-17 17:59:28,73.0,,5,Friday
2017-11-17,2017-11-17 18:37:30,55.0,,5,Friday
2017-11-18,2017-11-18 09:22:57,52.0,,6,Saturday
2017-11-19,2017-11-19 19:18:09,62.0,,7,Sunday
2017-11-20,2017-11-20 07:21:13,4.0,,1,Monday
2017-11-20,2017-11-20 07:44:19,12.0,,1,Monday
2017-11-21,2017-11-21 08:43:09,20.0,,2,Tuesday
2017-11-22,2017-11-22 08:02:26,13.0,,3,Wednesday
2017-11-22,2017-11-22 08:38:18,59.0,,3,Wednesday
2017-11-22,2017-11-22 16:07:28,92.0,,3,Wednesday
2017-11-22,2017-11-22 20:38:31,41.0,,3,Wednesday
2017-11-23,2017-11-23 16:19:10,78.0,,4,Thursday
2017-11-24,2017-11-24 08:13:31,18.0,,5,Friday
2017-11-24,2017-11-24 16:44:10,90.0,,5,Friday
2017-11-28,2017-11-28 09:19:41,29.0,,2,Tuesday
2017-11-28,2017-11-28 09:30:25,49.0,,2,Tuesday
2017-11-28,2017-11-28 19:24:20,8.0,,2,Tuesday
2017-11-29,2017-11-29 08:37:30,15.0,,3,Wednesday
2017-11-29,2017-11-29 19:15:04,28.0,,3,Wednesday
2017-11-30,2017-11-30 11:49:55,115.0,,4,Thursday
2017-11-30,2017-11-30 13:13:05,138.0,,4,Thursday
2017-11-30,2017-11-30 18:19:52,81.0,,4,Thursday
2017-12-01,2017-12-01 09:27:17,59.0,,5,Friday
2017-12-01,2017-12-01 15:36:30,82.0,,5,Friday
2017-12-01,2017-12-01 15:52:58,83.0,,5,Friday
2017-12-01,2017-12-01 17:51:59,38.0,,5,Friday
2017-12-01,2017-12-01 18:54:04,35.0,,5,Friday
2017-12-01,2017-12-01 19:19:16,28.0,,5,Friday
2017-12-02,2017-12-02 08:55:08,18.0,,6,Saturday
2017-12-02,2017-12-02 10:10:08,71.0,,6,Saturday
2017-12-03,2017-12-03 09:04:14,10.0,,7,Sunday
2017-12-03,2017-12-03 16:42:01,98.0,,7,Sunday
2017-12-04,2017-12-04 08:11:29,9.0,,1,Monday
2017-12-04,2017-12-04 08:15:29,19.0,,1,Monday
2017-12-04,2017-12-04 08:15:56,22.0,,1,Monday
2017-12-04,2017-12-04 08:41:19,39.0,,1,Monday
2017-12-04,2017-12-04 08:49:57,39.0,,1,Monday
2017-12-04,2017-12-04 08:50:20,37.0,,1,Monday
2017-12-04,2017-12-04 12:55:39,101.0,,1,Monday
2017-12-05,2017-12-05 09:09:56,50.0,,2,Tuesday
2017-12-06,2017-12-06 08:20:58,9.0,,3,Wednesday
2017-12-07,2017-12-07 09:08:26,10.0,,4,Thursday
2017-12-08,2017-12-08 09:04:48,10.0,,5,Friday
2017-12-08,2017-12-08 09:08:24,14.0,,5,Friday
2017-12-08,2017-12-08 09:11:44,15.0,,5,Friday
2017-12-08,2017-12-08 09:19:36,25.0,,5,Friday
2017-12-09,2017-12-09 08:41:18,16.0,,6,Saturday
2017-12-09,2017-12-09 08:53:24,20.0,,6,Saturday
2017-12-09,2017-12-09 09:03:50,28.0,,6,Saturday
2017-12-10,2017-12-10 09:10:54,19.0,,7,Sunday
2017-12-10,2017-12-10 19:38:58,24.0,,7,Sunday
2017-12-11,2017-12-11 15:42:27,96.0,,1,Monday
2017-12-12,2017-12-12 09:04:05,7.0,,2,Tuesday
2017-12-12,2017-12-12 09:24:49,71.0,,2,Tuesday
2017-12-12,2017-12-12 19:33:10,30.0,,2,Tuesday
2017-12-13,2017-12-13 09:35:25,85.0,,3,Wednesday
2017-12-14,2017-12-14 09:22:36,46.0,,4,Thursday
2017-12-14,2017-12-14 09:32:02,60.0,,4,Thursday
2017-12-15,2017-12-15 09:06:56,26.0,,5,Friday
2017-12-15,2017-12-15 09:19:07,70.0,,5,Friday
2017-12-16,2017-12-16 08:44:02,24.0,,6,Saturday
2017-12-17,2017-12-17 09:05:43,20.0,,7,Sunday
2017-12-17,2017-12-17 18:01:47,83.0,,7,Sunday
2017-12-18,2017-12-18 08:06:34,10.0,,1,Monday
2017-12-18,2017-12-18 08:07:19,10.0,,1,Monday
2017-12-19,2017-12-19 09:34:48,85.0,,2,Tuesday
2017-12-19,2017-12-19 19:42:54,24.0,,2,Tuesday
2017-12-20,2017-12-20 17:22:38,99.0,,3,Wednesday
2017-12-21,2017-12-21 09:19:06,53.0,,4,Thursday
2017-12-21,2017-12-21 11:50:29,101.0,,4,Thursday
2017-12-21,2017-12-21 20:03:26,11.0,,4,Thursday
2017-12-22,2017-12-22 13:13:10,140.0,,5,Friday
2017-12-25,2017-12-25 07:23:02,0.0,,1,Monday
2017-12-25,2017-12-25 07:51:43,15.0,,1,Monday
2017-12-25,2017-12-25 08:21:05,33.0,,1,Monday
2017-12-27,2017-12-27 07:19:28,9.0,,3,Wednesday
2017-12-27,2017-12-27 07:33:29,27.0,,3,Wednesday
2017-12-28,2017-12-28 20:58:38,45.0,,4,Thursday
2017-12-28,2017-12-28 21:40:32,21.0,,4,Thursday
2017-12-30,2017-12-30 07:54:47,10.0,,6,Saturday
2017-12-30,2017-12-30 08:02:52,20.0,,6,Saturday
2017-12-30,2017-12-30 08:11:17,34.0,,6,Saturday
2017-12-30,2017-12-30 08:29:11,70.0,,6,Saturday
2017-12-30,2017-12-30 12:33:51,119.0,,6,Saturday
2017-12-30,2017-12-30 16:24:39,129.0,,6,Saturday
2017-12-31,2017-12-30 08:41:48,69.0,,7,Sunday
2017-12-31,2017-12-31 07:16:50,1.0,,7,Sunday
2017-12-31,2017-12-31 07:26:05,12.0,,7,Sunday
2017-12-31,2017-12-31 11:52:12,98.0,,7,Sunday
2018-01-01,2018-01-01 14:59:02,93.0,,1,Monday
2018-01-01,2018-01-01 16:36:37,90.0,,1,Monday
2018-01-01,2018-01-01 19:09:48,34.0,,1,Monday
2018-01-02,2018-01-02 08:19:13,28.0,,2,Tuesday
2018-01-03,2018-01-03 08:22:29,10.0,,3,Wednesday
2018-01-03,2018-01-03 11:18:25,13.0,,3,Wednesday
2018-01-03,2018-01-03 11:44:14,33.0,,3,Wednesday
2018-01-03,2018-01-03 14:15:36,81.0,,3,Wednesday
2018-01-03,2018-01-03 19:15:11,31.0,,3,Wednesday
2018-01-04,2018-01-04 08:17:17,18.0,,4,Thursday
2018-01-04,2018-01-04 08:29:41,20.0,,4,Thursday
2018-01-04,2018-01-04 09:06:00,64.0,,4,Thursday
2018-01-05,2018-01-05 08:50:40,56.0,,5,Friday
2018-01-06,2018-01-06 07:17:18,3.0,,6,Saturday
2018-01-06,2018-01-06 07:41:56,17.0,,6,Saturday
2018-01-06,2018-01-06 07:50:51,17.0,,6,Saturday
2018-01-06,2018-01-06 13:26:39,116.0,,6,Saturday
2018-01-07,2018-01-07 09:39:49,38.0,,7,Sunday
2018-01-07,2018-01-07 09:52:45,49.0,,7,Sunday
2018-01-07,2018-01-07 18:05:04,77.0,,7,Sunday
2018-01-08,2018-01-08 08:18:21,14.0,,1,Monday
2018-01-08,2018-01-08 08:51:35,29.0,,1,Monday
2018-01-09,2018-01-09 10:08:32,72.0,,2,Tuesday
2018-01-09,2018-01-09 16:54:14,39.0,,2,Tuesday
2018-01-10,2018-01-10 09:31:06,86.0,,3,Wednesday
2018-01-10,2018-01-10 17:13:40,84.0,,3,Wednesday
2018-01-11,2018-01-11 09:28:49,71.0,,4,Thursday
2018-01-12,2018-01-12 09:17:23,43.0,,5,Friday
2018-01-12,2018-01-12 09:42:45,97.0,,5,Friday
2018-01-13,2018-01-13 07:47:04,17.0,,6,Saturday
2018-01-13,2018-01-13 08:04:52,23.0,,6,Saturday
2018-01-13,2018-01-13 08:19:44,39.0,,6,Saturday
2018-01-14,2018-01-14 08:20:22,17.0,,7,Sunday
2018-01-15,2018-01-15 08:33:09,44.0,,1,Monday
2018-01-16,2018-01-16 08:51:53,3.0,,2,Tuesday
2018-01-16,2018-01-16 18:44:03,44.0,,2,Tuesday
2018-01-17,2018-01-17 09:20:51,38.0,,3,Wednesday
2018-01-18,2018-01-18 14:37:13,90.0,,4,Thursday
2018-01-18,2018-01-18 19:23:21,10.0,,4,Thursday
2018-01-18,2018-01-18 19:50:00,5.0,,4,Thursday
2018-01-19,2018-01-19 08:57:27,17.0,,5,Friday
2018-01-20,2018-01-20 08:37:08,23.0,,6,Saturday
2018-01-20,2018-01-20 09:09:28,57.0,,6,Saturday
2018-01-20,2018-01-20 11:36:24,110.0,,6,Saturday
2018-01-21,2018-01-21 10:00:04,83.0,,7,Sunday
2018-01-22,2018-01-22 08:33:39,32.0,,1,Monday
2018-01-23,2018-01-23 10:21:59,52.0,,2,Tuesday
2018-01-23,2018-01-23 13:25:22,58.0,,2,Tuesday
2018-01-23,2018-01-23 18:32:37,53.0,,2,Tuesday
2018-01-24,2018-01-24 17:45:50,55.0,,3,Wednesday
2018-01-25,2018-01-25 09:16:26,55.0,,4,Thursday
2018-01-25,2018-01-25 17:07:32,79.0,,4,Thursday
2018-01-26,2018-01-26 09:06:40,17.0,,5,Friday
2018-01-26,2018-01-26 09:07:05,16.0,,5,Friday
2018-01-26,2018-01-26 19:20:06,27.0,,5,Friday
2018-01-27,2018-01-27 08:34:08,17.0,,6,Saturday
2018-01-27,2018-01-27 08:46:07,26.0,,6,Saturday
2018-01-27,2018-01-27 09:00:21,31.0,,6,Saturday
2018-01-28,2018-01-28 15:42:39,46.0,,7,Sunday
2018-01-29,2018-01-29 08:06:12,3.0,,1,Monday
2018-01-29,2018-01-29 08:19:46,7.0,,1,Monday
2018-01-29,2018-01-29 08:50:54,36.0,,1,Monday
2018-01-29,2018-01-29 10:27:26,73.0,,1,Monday
2018-01-29,2018-01-29 10:40:05,92.0,,1,Monday
2018-01-30,2018-01-30 08:53:01,4.0,,2,Tuesday
2018-01-30,2018-01-30 09:06:29,21.0,,2,Tuesday
2018-01-31,2018-01-31 09:23:01,51.0,,3,Wednesday
2018-01-31,2018-01-31 17:01:22,56.0,,3,Wednesday
2018-01-31,2018-01-31 19:53:33,9.0,,3,Wednesday
2018-02-01,2018-02-01 08:56:44,15.0,,4,Thursday
2018-02-01,2018-02-01 09:36:24,53.0,,4,Thursday
2018-02-02,2018-02-02 08:02:17,2.0,,5,Friday
2018-02-02,2018-02-02 08:19:09,23.0,,5,Friday
2018-02-02,2018-02-02 08:31:43,27.0,,5,Friday
2018-02-02,2018-02-02 09:15:45,35.0,,5,Friday
2018-02-02,2018-02-02 17:01:38,47.0,,5,Friday
2018-02-02,2018-02-02 17:16:41,64.0,,5,Friday
2018-02-03,2018-02-03 15:44:24,80.0,,6,Saturday
2018-02-03,2018-02-03 15:53:09,78.0,,6,Saturday
2018-02-03,2018-02-03 16:14:45,71.0,,6,Saturday
2018-02-04,2018-02-04 17:06:54,31.0,,7,Sunday
2018-02-05,2018-02-05 08:50:06,29.0,,1,Monday
2018-02-06,2018-02-06 09:07:18,25.0,,2,Tuesday
2018-02-07,2018-02-07 09:18:51,38.0,,3,Wednesday
2018-02-07,2018-02-07 09:20:36,37.0,,3,Wednesday
2018-02-07,2018-02-07 10:05:12,106.0,,3,Wednesday
2018-02-08,2018-02-08 09:10:12,17.0,,4,Thursday
2018-02-08,2018-02-08 09:17:34,19.0,,4,Thursday
2018-02-08,2018-02-08 09:31:21,23.0,,4,Thursday
2018-02-08,2018-02-08 10:04:07,61.0,,4,Thursday
2018-02-09,2018-02-09 11:08:10,9.0,,5,Friday
2018-02-10,2018-02-10 07:23:37,4.0,,6,Saturday
2018-02-10,2018-02-10 07:54:13,12.0,,6,Saturday
2018-02-10,2018-02-10 10:06:12,83.0,,6,Saturday
2018-02-11,2018-02-11 08:44:20,24.0,,7,Sunday
2018-02-11,2018-02-11 14:09:53,62.0,,7,Sunday
2018-02-11,2018-02-11 19:51:56,15.0,,7,Sunday
2018-02-12,2018-02-12 07:25:57,9.0,,1,Monday
2018-02-12,2018-02-12 07:45:14,15.0,,1,Monday
2018-02-12,2018-02-12 09:06:48,56.0,,1,Monday
2018-02-12,2018-02-12 09:08:13,55.0,,1,Monday
2018-02-13,2018-02-13 09:04:02,16.0,,2,Tuesday
2018-02-13,2018-02-13 09:42:40,56.0,,2,Tuesday
2018-02-16,2018-02-16 08:18:24,9.0,,5,Friday
2018-02-16,2018-02-16 10:24:09,102.0,,5,Friday
2018-02-17,2018-02-17 07:49:47,27.0,,6,Saturday
2018-02-17,2018-02-17 08:08:04,31.0,,6,Saturday
2018-02-17,2018-02-17 15:59:54,61.0,,6,Saturday
2018-02-19,2018-02-19 07:07:10,3.0,,1,Monday
2018-02-19,2018-02-19 07:27:44,14.0,,1,Monday
2018-02-19,2018-02-19 18:26:11,54.0,,1,Monday
2018-02-20,2018-02-20 08:03:57,1.0,,2,Tuesday
2018-02-20,2018-02-20 13:41:02,95.0,,2,Tuesday
2018-02-21,2018-02-21 08:06:49,8.0,,3,Wednesday
2018-02-22,2018-02-22 19:24:21,19.0,,4,Thursday
2018-02-24,2018-02-24 07:33:16,14.0,,6,Saturday
2018-02-24,2018-02-24 07:38:48,13.0,,6,Saturday
2018-02-24,2018-02-24 07:41:12,11.0,,6,Saturday
2018-02-24,2018-02-24 07:42:39,13.0,,6,Saturday
2018-02-24,2018-02-24 19:48:03,43.0,,6,Saturday
2018-02-25,2018-02-25 18:47:41,53.0,,7,Sunday
2018-02-26,2018-02-26 08:23:56,25.0,,1,Monday
2018-02-27,2018-02-27 09:20:13,2.0,,2,Tuesday
2018-02-28,2018-02-28 08:16:09,5.0,,3,Wednesday
2018-03-01,2018-03-01 07:53:23,1.0,,4,Thursday
2018-03-01,2018-03-01 08:18:32,17.0,,4,Thursday
2018-03-01,2018-03-01 08:30:00,26.0,,4,Thursday
2018-03-02,2018-03-02 08:13:11,12.0,,5,Friday
2018-03-02,2018-03-02 08:17:58,17.0,,5,Friday
2018-03-02,2018-03-02 08:24:23,24.0,,5,Friday
2018-03-03,2018-03-03 20:04:15,28.0,,6,Saturday
2018-03-05,2018-03-05 09:34:57,89.0,,1,Monday
2018-03-06,2018-03-06 08:19:11,12.0,,2,Tuesday
2018-03-06,2018-03-06 09:26:10,86.0,,2,Tuesday
2018-03-06,2018-03-06 19:14:26,35.0,,2,Tuesday
2018-03-07,2018-03-07 16:59:43,34.0,,3,Wednesday
2018-03-07,2018-03-07 19:35:08,17.0,,3,Wednesday
2018-03-08,2018-03-08 06:44:32,52.0,,4,Thursday
2018-03-08,2018-03-08 08:46:06,68.0,,4,Thursday
2018-03-08,2018-03-08 19:35:45,11.0,,4,Thursday
2018-03-09,2018-03-09 18:25:17,42.0,,5,Friday
2018-03-10,2018-03-10 18:40:26,42.0,,6,Saturday
2018-03-11,2018-03-11 08:49:58,32.0,,7,Sunday
2018-03-11,2018-03-11 08:53:46,39.0,,7,Sunday
2018-03-12,2018-03-12 07:07:58,3.0,,1,Monday
2018-03-12,2018-03-12 07:11:18,0.0,,1,Monday
2018-03-12,2018-03-12 07:20:51,14.0,,1,Monday
2018-03-12,2018-03-12 07:22:41,16.0,,1,Monday
2018-03-12,2018-03-12 07:32:32,25.0,,1,Monday
2018-03-12,2018-03-12 07:34:22,23.0,,1,Monday
2018-03-12,2018-03-12 21:54:07,13.0,,1,Monday
2018-03-13,2018-03-13 08:11:42,15.0,,2,Tuesday
2018-03-15,2018-03-15 08:01:52,5.0,,4,Thursday
2018-03-15,2018-03-15 08:10:41,19.0,,4,Thursday
2018-03-16,2018-03-16 08:14:16,23.0,,5,Friday
2018-03-16,2018-03-16 13:59:06,88.0,,5,Friday
2018-03-16,2018-03-16 19:01:30,49.0,,5,Friday
2018-03-16,2018-03-16 19:03:43,50.0,,5,Friday
2018-03-18,2018-03-18 09:56:09,80.0,,7,Sunday
2018-03-18,2018-03-18 20:01:21,50.0,,7,Sunday
2018-03-19,2018-03-19 07:24:11,11.0,,1,Monday
2018-03-19,2018-03-19 07:28:24,17.0,,1,Monday
2018-03-20,2018-03-20 08:07:44,4.0,,2,Tuesday
2018-03-20,2018-03-20 12:28:44,59.0,,2,Tuesday
2018-03-21,2018-03-21 08:08:15,4.0,,3,Wednesday
2018-03-21,2018-03-21 08:23:22,7.0,,3,Wednesday
2018-03-21,2018-03-21 08:28:45,21.0,,3,Wednesday
2018-03-21,2018-03-21 08:47:11,32.0,,3,Wednesday
2018-03-22,2018-03-22 08:12:38,5.0,,4,Thursday
2018-03-22,2018-03-22 08:16:37,4.0,,4,Thursday
2018-03-22,2018-03-22 08:23:30,7.0,,4,Thursday
2018-03-22,2018-03-22 21:05:57,12.0,,4,Thursday
2018-03-23,2018-03-23 08:20:21,5.0,,5,Friday
2018-03-23,2018-03-23 08:28:19,19.0,,5,Friday
2018-03-23,2018-03-23 08:34:43,30.0,,5,Friday
2018-03-23,2018-03-23 14:48:22,59.0,,5,Friday
2018-03-23,2018-03-23 21:28:30,8.0,,5,Friday
2018-03-24,2018-03-24 07:46:13,20.0,,6,Saturday
2018-03-24,2018-03-24 07:48:48,21.0,,6,Saturday
2018-03-24,2018-03-24 08:07:32,35.0,,6,Saturday
2018-03-26,2018-03-26 22:09:44,17.0,,1,Monday
2018-03-27,2018-03-27 21:35:09,40.0,,2,Tuesday
2018-03-29,2018-03-29 21:33:04,32.0,,4,Thursday
2018-03-30,2018-03-30 08:04:39,15.0,,5,Friday
2018-03-30,2018-03-30 08:23:01,40.0,,5,Friday
2018-04-01,2018-04-01 08:31:48,15.0,,7,Sunday
2018-04-01,2018-04-01 09:15:02,69.0,,7,Sunday
2018-04-01,2018-04-01 16:41:06,89.0,,7,Sunday
2018-04-01,2018-04-01 16:47:02,98.0,,7,Sunday
2018-04-02,2018-04-02 07:05:28,6.0,,1,Monday
2018-04-02,2018-04-02 07:12:56,10.0,,1,Monday
2018-04-02,2018-04-02 07:47:03,19.0,,1,Monday
2018-04-02,2018-04-02 07:53:05,21.0,,1,Monday
2018-04-02,2018-04-02 21:24:23,9.0,,1,Monday
2018-04-02,2018-04-02 22:05:29,10.0,,1,Monday
2018-04-03,2018-04-03 08:26:36,19.0,,2,Tuesday
2018-04-03,2018-04-03 08:36:49,60.0,,2,Tuesday
2018-04-04,2018-04-04 08:02:30,6.0,,3,Wednesday
2018-04-04,2018-04-04 08:05:54,12.0,,3,Wednesday
2018-04-04,2018-04-04 18:42:49,75.0,,3,Wednesday
2018-04-05,2018-04-05 16:00:20,105.0,,4,Thursday
2018-04-06,2018-04-06 21:38:21,17.0,,5,Friday
2018-04-07,2018-04-07 07:20:02,13.0,,6,Saturday
2018-04-07,2018-04-07 07:20:17,11.0,,6,Saturday
2018-04-07,2018-04-07 07:39:34,21.0,,6,Saturday
2018-04-07,2018-04-07 08:35:54,14.0,,6,Saturday
2018-04-07,2018-04-07 22:52:49,2.0,,6,Saturday
2018-04-08,2018-04-08 15:02:51,64.0,,7,Sunday
2018-04-08,2018-04-08 19:12:19,29.0,,7,Sunday
2018-04-09,2018-04-09 08:20:41,14.0,,1,Monday
2018-04-09,2018-04-09 08:27:22,15.0,,1,Monday
2018-04-10,2018-04-10 09:25:52,24.0,,2,Tuesday
2018-04-10,2018-04-10 09:35:26,36.0,,2,Tuesday
2018-04-10,2018-04-10 13:21:37,34.0,,2,Tuesday
2018-04-10,2018-04-10 18:49:40,2.0,,2,Tuesday
2018-04-10,2018-04-10 19:30:35,9.0,,2,Tuesday
2018-04-10,2018-04-10 20:16:41,12.0,,2,Tuesday
2018-04-11,2018-04-11 11:02:39,67.0,,3,Wednesday
2018-04-12,2018-04-12 09:29:52,55.0,,4,Thursday
2018-04-13,2018-04-13 09:22:10,26.0,,5,Friday
2018-04-13,2018-04-13 17:56:43,47.0,,5,Friday
2018-04-14,2018-04-14 08:09:09,6.0,,6,Saturday
2018-04-14,2018-04-14 08:10:29,11.0,,6,Saturday
2018-04-14,2018-04-14 08:38:39,19.0,,6,Saturday
2018-04-15,2018-04-15 09:18:56,34.0,,7,Sunday
2018-04-15,2018-04-15 10:11:31,106.0,,7,Sunday
2018-04-15,2018-04-15 18:50:24,17.0,,7,Sunday
2018-04-16,2018-04-16 08:15:02,14.0,,1,Monday
2018-04-16,2018-04-16 08:31:15,14.0,,1,Monday
2018-04-16,2018-04-16 08:38:52,11.0,,1,Monday
2018-04-16,2018-04-16 21:06:22,9.0,,1,Monday
2018-04-16,2018-04-16 21:16:11,7.0,,1,Monday
2018-04-17,2018-04-17 08:56:47,16.0,,2,Tuesday
2018-04-17,2018-04-17 09:24:18,28.0,,2,Tuesday
2018-04-17,2018-04-17 09:28:51,33.0,,2,Tuesday
2018-04-17,2018-04-17 09:42:48,80.0,,2,Tuesday
2018-04-17,2018-04-17 09:45:14,87.0,,2,Tuesday
2018-04-18,2018-04-18 09:50:31,39.0,,3,Wednesday
2018-04-18,2018-04-18 10:19:52,77.0,,3,Wednesday
2018-04-19,2018-04-19 21:21:56,4.0,,4,Thursday
2018-04-20,2018-04-20 08:58:59,8.0,,5,Friday
2018-04-21,2018-04-21 11:41:01,12.0,,6,Saturday
2018-04-22,2018-04-22 09:03:55,7.0,,7,Sunday
2018-04-22,2018-04-22 09:32:07,62.0,,7,Sunday
2018-04-22,2018-04-22 21:02:04,17.0,,7,Sunday
2018-04-23,2018-04-23 08:05:49,10.0,,1,Monday
2018-04-23,2018-04-23 08:09:49,7.0,,1,Monday
2018-04-23,2018-04-23 08:15:42,11.0,,1,Monday
2018-04-23,2018-04-23 08:15:56,13.0,,1,Monday
2018-04-23,2018-04-23 08:20:25,11.0,,1,Monday
2018-04-23,2018-04-23 08:20:37,17.0,,1,Monday
2018-04-23,2018-04-23 10:42:51,92.0,,1,Monday
2018-04-23,2018-04-23 21:02:37,8.0,,1,Monday
2018-04-24,2018-04-24 09:24:15,52.0,,2,Tuesday
2018-04-24,2018-04-24 09:42:05,60.0,,2,Tuesday
2018-04-24,2018-04-24 11:25:37,104.0,,2,Tuesday
